training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
23-Dec-2020 16:00:00,Wednesday,December,2020,PRHETRES,Presa Chetrafilski,NEXATECH,Иван Тодоров,Онлайн,40.0,PRHETRES|NEXATECH,1,,only one session,,,presa.chetrafilski@abv.bg,presa.chetrafilski@abv.bg,21-Dec-2020,NexaTech | Online leadership training | Онлайн тренинг за лидери,| Преса|Четрафилски |,1.0
24-Mar-2021 18:30:00,Wednesday,March,2021,COALDCAL,Coleman Calderon,BLUENOVA,Георги Стоянов,Онлайн,40.0,COALDCAL|BLUENOVA,3,,more then one session,,359899522008,coleman.calderon@yandex.ru,c.calderon@bluenova.com,06-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Coleman|Calderon|,1.0
24-Mar-2021 19:00:00,Wednesday,March,2021,CHSANOSA,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANOSA|BLUENOVA,11,,more then one session,,889238292,charlie.osantana@msn.com,c.osantana@bluenova.com,18-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
24-Mar-2021 19:30:00,Wednesday,March,2021,BEOBEROB,Beckham Roberson,VORTEX,Жана Иванова,На живо,40.0,BEOBEROB|VORTEX,6,,more then one session,,359892101520,beckham.roberson@gmail.com,b.roberson@vortex.com,19-Mar-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Beckham|Roberson|,1.0
25-Mar-2021 10:00:00,Thursday,March,2021,FIRADGRA,Findo Gradinarova,BLUENOVA,Жана Иванова,Онлайн,40.0,FIRADGRA|BLUENOVA,15,,more then one session,,882252233,findo.gradinarova@gmail.com,f.gradinarova@bluenova.com,18-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Финдо|Градинарова|,1.0
25-Mar-2021 12:00:00,Thursday,March,2021,TAREEGRE,Taylor Greer,VORTEX,Александър Иванов,На живо,40.0,TAREEGRE|VORTEX,21,,more then one session,,359891819980,taylor.greer@msn.com,t.greer@vortex.com,22-Mar-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Taylor|Greer|,1.0
25-Mar-2021 17:00:00,Thursday,March,2021,MEARATAR,Merilin Taralingova,BLUENOVA,Димитър Петров,Онлайн,40.0,MEARATAR|BLUENOVA,17,,more then one session,,811139112,merilin.taralingova@abv.bg,m.taralingova@bluenova.com,16-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Мерилин|Таралингова|,1.0
26-Mar-2021 12:00:00,Friday,March,2021,PAARAKAR,Pandelis Karakashev,BLUENOVA,Димитър Петров,Онлайн,40.0,PAARAKAR|BLUENOVA,67,,more then one session,,883331511,pandelis.karakashev@yahoo.com,p.karakashev@bluenova.com,17-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Панделис|Каракашев|,1.0
26-Mar-2021 13:00:00,Friday,March,2021,JUUNTHUN,Judith Hunter,VORTEX,Жана Иванова,Онлайн,40.0,JUUNTHUN|VORTEX,6,,more then one session,,359888805225,judith.hunter@yandex.ru,j.hunter@vortex.com,19-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Judith|Hunter|,1.0
26-Mar-2021 16:00:00,Friday,March,2021,HRAMORIS,Hristomil Samohodov,VORTEX,Александър Иванов,Онлайн,40.0,HRAMORIS|VORTEX,5,,more then one session,,888111222,xristomil.samoxodov@yahoo.com,xristomil.samoxodov@yahoo.com,24-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Христомил|Самоходов|,1.0
26-Mar-2021 17:00:00,Friday,March,2021,YAARKYAR,Yalislava Yarkova,BLUENOVA,,Онлайн,40.0,YAARKYAR|BLUENOVA,10,,more then one session,,882201122,yalislava.yarkova@gmail.com,y.yarkova@bluenova.com,24-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Ялислава|Яркова|,1.0
29-Mar-2021 13:00:00,Monday,March,2021,VILANSLA,Vilislav Slaninkova,BLUENOVA,Александър Иванов,Онлайн,40.0,VILANSLA|BLUENOVA,17,,more then one session,,898159292,vilislav.slaninkova@yahoo.com,v.slaninkova@bluenova.com,23-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Вилислав|Сланинкова|,1.0
30-Mar-2021 15:00:00,Tuesday,March,2021,ALENTBEN,Alessandra Bentley,BLUENOVA,Димитър Петров,Онлайн,40.0,ALENTBEN|BLUENOVA,20,,more then one session,,883322211,alessandra.bentley@yandex.ru,a.bentley@bluenova.com,19-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alessandra|Bentley|,1.0
30-Mar-2021 16:00:00,Tuesday,March,2021,ULUMALIA,Uliana Tumangelov,BLUENOVA,Димитър Петров,Онлайн,40.0,ULUMALIA|BLUENOVA,3,,more then one session,,892518582,uliana.tumangelov@mail.bg,uliana.tumangelov@mail.bg,23-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Улиана|Тумангелов|,1.0
30-Mar-2021 17:00:00,Tuesday,March,2021,NEVANIVA,Neshka Ivanov,BLUENOVA,Димитър Петров,Онлайн,40.0,NEVANIVA|BLUENOVA,16,,more then one session,,882808082,neshka.ivanov@yahoo.com,n.ivanov@bluenova.com,23-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Нешка|Иванов|,1.0
30-Mar-2021 19:00:00,Tuesday,March,2021,ELOSHLEA,Elean Toshev,BLUENOVA,Жана Иванова,Онлайн,40.0,ELOSHLEA|BLUENOVA,2,,more then one session,,893221095,elean.toshev@abv.bg,elean.toshev@abv.bg,29-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Елеан|Тошев|,1.0
31-Mar-2021 11:00:00,Wednesday,March,2021,ALASSBAS,Alonso Bass,BLUENOVA,,Онлайн,40.0,ALASSBAS|BLUENOVA,25,,more then one session,,359892983221,alonso.bass@gmail.com,a.bass@bluenova.com,25-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alonso|Bass|,1.0
31-Mar-2021 11:30:00,Wednesday,March,2021,TSHUPARE,Tsarevna Chupetlovska,BLUENOVA,Георги Стоянов,Онлайн,40.0,TSHUPARE|BLUENOVA,55,,more then one session,,359891202,carevna.chupetlovska@gmail.com,carevna.chupetlovska@gmail.com,24-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Царевна|Чупетловска|,1.0
31-Mar-2021 12:00:00,Wednesday,March,2021,KIORIISK,Kis Koritarova,BLUENOVA,,Онлайн,40.0,KIORIISK|BLUENOVA,74,,more then one session,,882228908,kis.koritarova@yahoo.com,kis.koritarova@yahoo.com,24-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кис|Коритарова|,1.0
31-Mar-2021 12:30:00,Wednesday,March,2021,ZOHKESHK,Zorka Shkembova,BLUENOVA,Георги Стоянов,Онлайн,40.0,ZOHKESHK|BLUENOVA,6,,more then one session,,893210120,zorka.shkembova@gmail.com,z.shkembova@bluenova.com,25-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Зорка|Шкембова|,1.0
31-Mar-2021 14:00:00,Wednesday,March,2021,LIRISILI,Liliya Drishlyov,BLUENOVA,Александър Иванов,Онлайн,40.0,LIRISILI|BLUENOVA,28,,more then one session,,898228219,liliya.drishlaov@yahoo.com,liliya.drishlaov@yahoo.com,29-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Лилия|Дришльов|,1.0
31-Mar-2021 15:00:00,Wednesday,March,2021,LEONTMON,Lea Montes,BLUENOVA,Георги Стоянов,Онлайн,40.0,LEONTMON|BLUENOVA,11,,more then one session,,359898211318,lea.montes@yandex.ru,l.montes@bluenova.com,24-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Lea|Montes|,1.0
31-Mar-2021 15:00:00,Wednesday,March,2021,KRORIKOR,Krastanka Koritarova,BLUENOVA,Димитър Петров,Онлайн,40.0,KRORIKOR|BLUENOVA,42,,more then one session,,885881182,krastanka.koritarova@abv.bg,k.koritarova@bluenova.com,15-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кръстанка|Коритарова|,1.0
31-Mar-2021 17:00:00,Wednesday,March,2021,SHHTASHH,Shamo Shtarbov,BLUENOVA,Димитър Петров,Онлайн,40.0,SHHTASHH|BLUENOVA,9,,more then one session,,818182591,shamo.shharbov@gmail.com,s.shharbov@bluenova.com,23-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Шамо|Щърбов|,1.0
31-Mar-2021 19:00:00,Wednesday,March,2021,CHSANOSA,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANOSA|BLUENOVA,11,,more then one session,,889238292,charlie.osantana@msn.com,c.osantana@bluenova.com,18-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
01-Apr-2021 10:00:00,Thursday,April,2021,FIRADGRA,Findo Gradinarova,BLUENOVA,Жана Иванова,Онлайн,40.0,FIRADGRA|BLUENOVA,15,,more then one session,,882252233,findo.gradinarova@gmail.com,f.gradinarova@bluenova.com,25-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Финдо|Градинарова|,1.0
01-Apr-2021 12:00:00,Thursday,April,2021,TAREEGRE,Taylor Greer,VORTEX,Александър Иванов,На живо,40.0,TAREEGRE|VORTEX,21,,more then one session,,359891819980,taylor.greer@msn.com,t.greer@vortex.com,30-Mar-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Taylor|Greer|,1.0
01-Apr-2021 18:00:00,Thursday,April,2021,ILATALIA,Ilianna Katarova,VORTEX,Мария Георгиева,Онлайн,40.0,ILATALIA|VORTEX,4,,more then one session,"2,",891505211,ilianna.katarova@mail.bg,,10-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Илианна|Катърова|,1.0
02-Apr-2021 13:00:00,Friday,April,2021,JUUNTHUN,Judith Hunter,VORTEX,Жана Иванова,Онлайн,40.0,JUUNTHUN|VORTEX,6,,more then one session,,359888805225,judith.hunter@yandex.ru,j.hunter@vortex.com,26-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Judith|Hunter|,1.0
02-Apr-2021 14:00:00,Friday,April,2021,YAARKYAR,Yalislava Yarkova,BLUENOVA,,Онлайн,40.0,YAARKYAR|BLUENOVA,10,,more then one session,,882201122,yalislava.yarkova@gmail.com,y.yarkova@bluenova.com,26-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Ялислава|Яркова|,1.0
04-Apr-2021 13:30:00,Sunday,April,2021,SHATEWAT,Sheldon Waters,BLUENOVA,София Димитрова,Онлайн,40.0,SHATEWAT|BLUENOVA,25,,more then one session,,882122882,sheldon.waters@yandex.ru,s.waters@bluenova.com,01-Apr-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Sheldon|Waters|,1.0
05-Apr-2021 11:00:00,Monday,April,2021,ALASSBAS,Alonso Bass,BLUENOVA,,Онлайн,40.0,ALASSBAS|BLUENOVA,25,,more then one session,,359892983221,alonso.bass@gmail.com,a.bass@bluenova.com,03-Apr-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alonso|Bass|,1.0
05-Apr-2021 16:00:00,Monday,April,2021,RERTEEXO,Rex Ortega,BLUENOVA,Мария Георгиева,На живо,40.0,RERTEEXO|BLUENOVA,79,,more then one session,"2,",899225322,rex.ortega@yandex.ru,,23-Mar-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Rex|Ortega|,1.0
05-Apr-2021 17:00:00,Monday,April,2021,NOISCORA,Norah Fischer,BLUENOVA,Мария Георгиева,Онлайн,40.0,NOISCORA|BLUENOVA,7,,more then one session,"2,",359882112912,norah.fischer@gmail.com,,30-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Norah|Fischer|,1.0
05-Apr-2021 18:00:00,Monday,April,2021,HRAMORIS,Hristomil Samohodov,VORTEX,Александър Иванов,На живо,40.0,HRAMORIS|VORTEX,5,,more then one session,,888111222,xristomil.samoxodov@yahoo.com,xristomil.samoxodov@yahoo.com,04-Apr-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Христомил|Самоходов|,1.0
06-Apr-2021 09:30:00,Tuesday,April,2021,NOORIKOR,Nona Koritarova,VORTEX,Веселин Стефанов,Онлайн,40.0,NOORIKOR|VORTEX,4,,more then one session,,818113319,nona.koritarova@abv.bg,n.koritarova@vortex.com,23-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Нона|Коритарова|,1.0
06-Apr-2021 11:30:00,Tuesday,April,2021,VILANSLA,Vilislav Slaninkova,BLUENOVA,Александър Иванов,Онлайн,40.0,VILANSLA|BLUENOVA,17,,more then one session,,898159292,vilislav.slaninkova@yahoo.com,v.slaninkova@bluenova.com,03-Apr-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Вилислав|Сланинкова|,1.0
06-Apr-2021 16:00:00,Tuesday,April,2021,KRORIKOR,Krastanka Koritarova,BLUENOVA,Димитър Петров,Онлайн,40.0,KRORIKOR|BLUENOVA,42,,more then one session,,885881182,krastanka.koritarova@abv.bg,k.koritarova@bluenova.com,26-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кръстанка|Коритарова|,1.0
06-Apr-2021 17:00:00,Tuesday,April,2021,ALENTBEN,Alessandra Bentley,BLUENOVA,Димитър Петров,Онлайн,40.0,ALENTBEN|BLUENOVA,20,,more then one session,,883322211,alessandra.bentley@yandex.ru,a.bentley@bluenova.com,29-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alessandra|Bentley|,1.0
06-Apr-2021 19:00:00,Tuesday,April,2021,BEOBEROB,Beckham Roberson,VORTEX,Жана Иванова,На живо,40.0,BEOBEROB|VORTEX,6,,more then one session,,359892101520,beckham.roberson@gmail.com,b.roberson@vortex.com,03-Apr-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Beckham|Roberson|,1.0
07-Apr-2021 11:30:00,Wednesday,April,2021,TSHUPARE,Tsarevna Chupetlovska,BLUENOVA,Георги Стоянов,Онлайн,40.0,TSHUPARE|BLUENOVA,55,,more then one session,,359891202,carevna.chupetlovska@gmail.com,carevna.chupetlovska@gmail.com,24-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Царевна|Чупетловска|,1.0
07-Apr-2021 12:30:00,Wednesday,April,2021,HIANGMAN,Hitko Mangafova,BLUENOVA,Георги Стоянов,Онлайн,40.0,HIANGMAN|BLUENOVA,32,,more then one session,,883219221,xitko.mangafova@abv.bg,x.mangafova@bluenova.com,16-Mar-2021,BlueNova: Online leadership training | Онлайн тренинг за лидери,|Хитко|Мангъфова|,1.0
07-Apr-2021 13:00:00,Wednesday,April,2021,KIORIKOR,Kis Koritarova,BLUENOVA,,Онлайн,40.0,KIORIKOR|BLUENOVA,4,,more then one session,,882228908,kis.koritarova@yahoo.com,k.koritarova@bluenova.com,31-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кис|Коритарова|,1.0
07-Apr-2021 15:00:00,Wednesday,April,2021,PAARAKAR,Pandelis Karakashev,BLUENOVA,Димитър Петров,Онлайн,40.0,PAARAKAR|BLUENOVA,67,,more then one session,,883331511,pandelis.karakashev@yahoo.com,p.karakashev@bluenova.com,26-Mar-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Панделис|Каракашев|,1.0
07-Apr-2021 17:00:00,Wednesday,April,2021,VIELLBEL,Vivian Bell,VORTEX,Веселин Стефанов,Онлайн,40.0,VIELLBEL|VORTEX,3,,more then one session,,895232392,vivian.bell@gmail.com,v.bell@vortex.com,05-Apr-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Vivian|Bell|,1.0
07-Apr-2021 17:30:00,Wednesday,April,2021,LEONTMON,Lea Montes,BLUENOVA,Георги Стоянов,Онлайн,40.0,LEONTMON|BLUENOVA,11,,more then one session,,359898211318,lea.montes@yandex.ru,l.montes@bluenova.com,24-Feb-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Lea|Montes|,1.0
07-Apr-2021 17:30:00,Wednesday,April,2021,NEVANIVA,Neshka Ivanov,BLUENOVA,Димитър Петров,Онлайн,40.0,NEVANIVA|BLUENOVA,16,,more then one session,,882808082,neshka.ivanov@yahoo.com,n.ivanov@bluenova.com,06-Apr-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Нешка|Иванов|,1.0
07-Apr-2021 18:00:00,Wednesday,April,2021,NARANAST,Nastimir Prandachka,VORTEX,Мария Георгиева,Онлайн,40.0,NARANAST|VORTEX,16,,more then one session,"2,",885210310,nastimir.prandachka@gmail.com,,23-Mar-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Настимир|Пръндачка|,1.0
07-Apr-2021 18:30:00,Wednesday,April,2021,MAASOASL,Maslina Vasova,BLUENOVA,Георги Стоянов,Онлайн,40.0,MAASOASL|BLUENOVA,6,,more then one session,,899522008,maslina.vasova@mail.bg,maslina.vasova@mail.bg,10-Mar-2021,BlueNova: Online leadership training | Онлайн тренинг за лидери,|Маслина|Васовa|,1.0
07-Apr-2021 19:00:00,Wednesday,April,2021,CHSANHAR,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANHAR|BLUENOVA,77,,more then one session,"2,",889238292,charlie.osantana@msn.com,,25-Mar-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
08-Apr-2021 10:00:00,Thursday,April,2021,FIRADGRA,Findo Gradinarova,BLUENOVA,Жана Иванова,Онлайн,40.0,FIRADGRA|BLUENOVA,15,,more then one session,,882252233,findo.gradinarova@gmail.com,f.gradinarova@bluenova.com,01-Apr-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Финдо|Градинарова|,1.0
08-Apr-2021 12:00:00,Thursday,April,2021,ENOPKTOP,Endo Topkov,BLUENOVA,Александър Иванов,На живо,40.0,ENOPKTOP|BLUENOVA,2,,more then one session,,812221850,endo.topkov@gmail.com,e.topkov@bluenova.com,02-Apr-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Ендо|Топков|,1.0
08-Apr-2021 13:00:00,Thursday,April,2021,ZOHKEORK,Zorka Shkembova,BLUENOVA,Георги Стоянов,Онлайн,40.0,ZOHKEORK|BLUENOVA,47,,more then one session,"2,",893210120,zorka.shkembova@gmail.com,,23-Mar-2021,BlueNova: Online leadership training | Онлайн тренинг за лидери,|Зорка|Шкембова|,1.0
